id,action_seq,current_state,goal_state,out_action
18,"[-1, 2, 2, 2, 3]","[2218.198124868887, -266.6047317034456, 1.5795716018020411, 0.14178651133329817, -0.07275042159437453, 0.0017912677372459117, -0.05236, 0, 201.9047619047619]","[2218.198124868887, -266.6047317034456, 1.5795716018020411, 0.14178651133329817, -0.07275042159437453, 0.0017912677372459117, -0.05236, 0.0, 201.9047619047619]",3
19,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1656.9001486175882, 130.65937383129793, 1.9163354023426298, -0.02508097337002565, -0.22081379214992183, 0.04207178840993561, -0.05236, 0.19026745122925046, 12581.904761904761]",18
19,"[-1, -1, -1, -1, 18]","[590.4721796253802, -32.23335163445746, 2.5031861656364764, 0.28574076322874414, 0.20170439582297653, -0.02645375477599658, -0.06981, 0.1585562093577087, 3810.0]","[1656.9001486175882, 130.65937383129793, 1.9163354023426298, -0.02508097337002565, -0.22081379214992183, 0.04207178840993561, -0.05236, 0.19026745122925046, 12581.904761904761]",23
19,"[-1, -1, -1, 18, 23]","[1445.206890305508, 93.73949502047581, 2.4438387860716375, 0.24121035165715626, 0.15977958825963165, -0.03396280228957699, -0.03491, 0.19026745122925046, 10350.0]","[1656.9001486175882, 130.65937383129793, 1.9163354023426298, -0.02508097337002565, -0.22081379214992183, 0.04207178840993561, -0.05236, 0.19026745122925046, 12581.904761904761]",24
19,"[-1, -1, 18, 23, 24]","[1656.9001486175882, 130.65937383129793, 1.9163354023426298, -0.02508097337002565, -0.22081379214992183, 0.04207178840993561, -0.05236, 0.19026745122925046, 12581.904761904761]","[1656.9001486175882, 130.65937383129793, 1.9163354023426298, -0.02508097337002565, -0.22081379214992183, 0.04207178840993561, -0.05236, 0.19026745122925046, 12581.904761904761]",24
20,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2049.1216331918918, -353.06590175687586, 2.4482160392716996, 0.08665879843209219, -0.15642624540967803, 0.0001817455978762723, -0.01745, 0.0, 3914.285714285714]",19
20,"[-1, -1, -1, -1, 19]","[536.490924652522, -13.452888479152216, 1.2738308217368122, 0.257413267266789, 0.6304461106547767, -0.028764054625713804, -0.08727, 0.1585562093577087, 3810.0]","[2049.1216331918918, -353.06590175687586, 2.4482160392716996, 0.08665879843209219, -0.15642624540967803, 0.0001817455978762723, -0.01745, 0.0, 3914.285714285714]",1
20,"[-1, -1, -1, 19, 1]","[1378.8085894656097, -229.54059535053318, 2.524462695087604, 0.08530799985999535, -0.2077479663669054, 0.0008397408532969018, -0.01745, 0, 3870.0]","[2049.1216331918918, -353.06590175687586, 2.4482160392716996, 0.08665879843209219, -0.15642624540967803, 0.0001817455978762723, -0.01745, 0.0, 3914.285714285714]",1
20,"[-1, -1, 19, 1, 1]","[2049.1216331918918, -353.06590175687586, 2.4482160392716996, 0.08665879843209219, -0.15642624540967803, 0.0001817455978762723, -0.01745, 0, 3914.285714285714]","[2049.1216331918918, -353.06590175687586, 2.4482160392716996, 0.08665879843209219, -0.15642624540967803, 0.0001817455978762723, -0.01745, 0.0, 3914.285714285714]",1
21,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1940.1607073404598, 18.366860196453143, 1.6923715608910677, 0.11735655201531241, -0.06989963943744054, -0.010164065105768344, -0.05236, 0.12684496748616697, 7036.666666666667]",10
21,"[-1, -1, -1, -1, 10]","[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621, -0.05236, 0.12684496748616697, 1980.0]","[1940.1607073404598, 18.366860196453143, 1.6923715608910677, 0.11735655201531241, -0.06989963943744054, -0.010164065105768344, -0.05236, 0.12684496748616697, 7036.666666666667]",16
21,"[-1, -1, -1, 10, 16]","[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536, -0.03491, 0.1585562093577087, 5790.0]","[1940.1607073404598, 18.366860196453143, 1.6923715608910677, 0.11735655201531241, -0.06989963943744054, -0.010164065105768344, -0.05236, 0.12684496748616697, 7036.666666666667]",10
21,"[-1, -1, 10, 16, 10]","[1940.1607073404598, 18.366860196453143, 1.6923715608910677, 0.11735655201531241, -0.06989963943744054, -0.010164065105768344, -0.05236, 0.12684496748616697, 7036.666666666667]","[1940.1607073404598, 18.366860196453143, 1.6923715608910677, 0.11735655201531241, -0.06989963943744054, -0.010164065105768344, -0.05236, 0.12684496748616697, 7036.666666666667]",10
22,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2016.254206103673, 107.3437042375103, 1.6234541987058935, 0.12757580824271522, -0.1777434608924558, -0.0016197903978655507, -0.03491, 0.12684496748616697, 10957.619047619048]",18
22,"[-1, -1, -1, -1, 18]","[590.4721796253802, -32.23335163445746, 2.5031861656364764, 0.28574076322874414, 0.20170439582297653, -0.02645375477599658, -0.06981, 0.1585562093577087, 3810.0]","[2016.254206103673, 107.3437042375103, 1.6234541987058935, 0.12757580824271522, -0.1777434608924558, -0.0016197903978655507, -0.03491, 0.12684496748616697, 10957.619047619048]",22
22,"[-1, -1, -1, 18, 22]","[1792.9638956937945, 58.04946902842299, 3.2762143869631144, 0.22784341875166908, 0.09857960161334733, -0.04493573009858829, -0.01745, 0.19026745122925046, 10350.0]","[2016.254206103673, 107.3437042375103, 1.6234541987058935, 0.12757580824271522, -0.1777434608924558, -0.0016197903978655507, -0.03491, 0.12684496748616697, 10957.619047619048]",9
22,"[-1, -1, 18, 22, 9]","[2016.254206103673, 107.3437042375103, 1.6234541987058935, 0.12757580824271522, -0.1777434608924558, -0.0016197903978655507, -0.03491, 0.12684496748616697, 10957.619047619048]","[2016.254206103673, 107.3437042375103, 1.6234541987058935, 0.12757580824271522, -0.1777434608924558, -0.0016197903978655507, -0.03491, 0.12684496748616697, 10957.619047619048]",9
23,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2259.3547755058, -106.35817003098519, 1.5524394089254643, 0.1262254263187333, -0.020511780254969223, -0.00391526128072606, -0.03491, 0.0, 3968.253968253968]",4
23,"[-1, -1, -1, -1, 4]","[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05, -0.06981, 0, 60.0]","[2259.3547755058, -106.35817003098519, 1.5524394089254643, 0.1262254263187333, -0.020511780254969223, -0.00391526128072606, -0.03491, 0.0, 3968.253968253968]",4
23,"[-1, -1, -1, 4, 4]","[990.490846559812, -93.28304550812592, 1.317318525097646, 0.1641041915253319, 0.036325995363961285, 0.00022704375310727637, -0.06981, 0, 120.0]","[2259.3547755058, -106.35817003098519, 1.5524394089254643, 0.1262254263187333, -0.020511780254969223, -0.00391526128072606, -0.03491, 0.0, 3968.253968253968]",16
23,"[-1, -1, 4, 4, 16]","[1850.9255691723956, -67.68071882610269, 1.9623182607727092, 0.22911027973730047, 0.3461918499741165, -0.041650901729483006, -0.03491, 0.1585562093577087, 3930.0]","[2259.3547755058, -106.35817003098519, 1.5524394089254643, 0.1262254263187333, -0.020511780254969223, -0.00391526128072606, -0.03491, 0.0, 3968.253968253968]",2
23,"[-1, 4, 4, 16, 2]","[2259.3547755058, -106.35817003098519, 1.5524394089254643, 0.1262254263187333, -0.020511780254969223, -0.00391526128072606, -0.03491, 0, 3968.253968253968]","[2259.3547755058, -106.35817003098519, 1.5524394089254643, 0.1262254263187333, -0.020511780254969223, -0.00391526128072606, -0.03491, 0.0, 3968.253968253968]",2
24,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2146.8598129609177, -13.646785666921275, 1.1741451073280194, 0.22936304260562518, 0.3574033109994441, -0.012896239272726758, -0.08727, 0.1585562093577087, 7109.920634920635]",10
24,"[-1, -1, -1, -1, 10]","[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621, -0.05236, 0.12684496748616697, 1980.0]","[2146.8598129609177, -13.646785666921275, 1.1741451073280194, 0.22936304260562518, 0.3574033109994441, -0.012896239272726758, -0.08727, 0.1585562093577087, 7109.920634920635]",16
24,"[-1, -1, -1, 10, 16]","[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536, -0.03491, 0.1585562093577087, 5790.0]","[2146.8598129609177, -13.646785666921275, 1.1741451073280194, 0.22936304260562518, 0.3574033109994441, -0.012896239272726758, -0.08727, 0.1585562093577087, 7109.920634920635]",6
24,"[-1, -1, 10, 16, 6]","[1969.2513735866496, -11.066906965664618, 1.1411659868303432, 0.1942362711400283, 0.15524019842512263, 0.002735667786735712, -0.10472, 0, 5850.0]","[2146.8598129609177, -13.646785666921275, 1.1741451073280194, 0.22936304260562518, 0.3574033109994441, -0.012896239272726758, -0.08727, 0.1585562093577087, 7109.920634920635]",19
24,"[-1, 10, 16, 6, 19]","[2146.8598129609177, -13.646785666921275, 1.1741451073280194, 0.22936304260562518, 0.3574033109994441, -0.012896239272726758, -0.08727, 0.1585562093577087, 7109.920634920635]","[2146.8598129609177, -13.646785666921275, 1.1741451073280194, 0.22936304260562518, 0.3574033109994441, -0.012896239272726758, -0.08727, 0.1585562093577087, 7109.920634920635]",19
25,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1923.2601831294762, -287.56467168103046, 1.086705282386621, 0.1966642006683422, 0.18561576456465814, 0.00027418233448453565, -0.10472, 0.0, 199.20634920634922]",5
25,"[-1, -1, -1, -1, 5]","[449.3339568747035, -42.07691425450208, 1.1584265979464572, 0.18275276880263788, 0.05364134111997044, -0.0009107324235008902, -0.08727, 0, 60.0]","[1923.2601831294762, -287.56467168103046, 1.086705282386621, 0.1966642006683422, 0.18561576456465814, 0.00027418233448453565, -0.10472, 0.0, 199.20634920634922]",1
25,"[-1, -1, -1, 5, 1]","[1321.213102864138, -252.25336114862, 2.5243593628521506, 0.08559385215702657, -0.18157075542151374, 0.0008000797730134398, -0.01745, 0, 120.0]","[1923.2601831294762, -287.56467168103046, 1.086705282386621, 0.1966642006683422, 0.18561576456465814, 0.00027418233448453565, -0.10472, 0.0, 199.20634920634922]",6
25,"[-1, -1, 5, 1, 6]","[1783.2554343683212, -278.7761511571601, 1.327754722151553, 0.19142153414514104, 0.03242871214566571, 0.009283989767467702, -0.10472, 0, 180.0]","[1923.2601831294762, -287.56467168103046, 1.086705282386621, 0.1966642006683422, 0.18561576456465814, 0.00027418233448453565, -0.10472, 0.0, 199.20634920634922]",6
25,"[-1, 5, 1, 6, 6]","[1923.2601831294762, -287.56467168103046, 1.086705282386621, 0.1966642006683422, 0.18561576456465814, 0.00027418233448453565, -0.10472, 0, 199.20634920634922]","[1923.2601831294762, -287.56467168103046, 1.086705282386621, 0.1966642006683422, 0.18561576456465814, 0.00027418233448453565, -0.10472, 0.0, 199.20634920634922]",6
26,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1802.7929586890689, 48.455117912051165, 1.9021821364992186, 0.1910269000576022, 0.2164035165547681, -0.037257871294662966, -0.05236, 0.19026745122925046, 8350.63492063492]",10
26,"[-1, -1, -1, -1, 10]","[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621, -0.05236, 0.12684496748616697, 1980.0]","[1802.7929586890689, 48.455117912051165, 1.9021821364992186, 0.1910269000576022, 0.2164035165547681, -0.037257871294662966, -0.05236, 0.19026745122925046, 8350.63492063492]",16
26,"[-1, -1, -1, 10, 16]","[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536, -0.03491, 0.1585562093577087, 5790.0]","[1802.7929586890689, 48.455117912051165, 1.9021821364992186, 0.1910269000576022, 0.2164035165547681, -0.037257871294662966, -0.05236, 0.19026745122925046, 8350.63492063492]",24
26,"[-1, -1, 10, 16, 24]","[1802.7929586890689, 48.455117912051165, 1.9021821364992186, 0.1910269000576022, 0.2164035165547681, -0.037257871294662966, -0.05236, 0.19026745122925046, 8350.63492063492]","[1802.7929586890689, 48.455117912051165, 1.9021821364992186, 0.1910269000576022, 0.2164035165547681, -0.037257871294662966, -0.05236, 0.19026745122925046, 8350.63492063492]",24
27,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1805.9235725989502, -141.83018799924008, 1.242577693879903, 0.09131964282621276, 0.06154797676507995, 0.008699140756145939, -0.06981, 0.12684496748616697, 1772.380952380952]",4
27,"[-1, -1, -1, -1, 4]","[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05, -0.06981, 0, 60.0]","[1805.9235725989502, -141.83018799924008, 1.242577693879903, 0.09131964282621276, 0.06154797676507995, 0.008699140756145939, -0.06981, 0.12684496748616697, 1772.380952380952]",6
27,"[-1, -1, -1, 4, 6]","[920.8659087271426, -84.00217019662409, 1.1006348033693232, 0.1983733284959621, 0.0774135372517683, -0.0003249291834651672, -0.10472, 0, 120.0]","[1805.9235725989502, -141.83018799924008, 1.242577693879903, 0.09131964282621276, 0.06154797676507995, 0.008699140756145939, -0.06981, 0.12684496748616697, 1772.380952380952]",6
27,"[-1, -1, 4, 6, 6]","[1341.2576651200768, -121.37403752394177, 1.1014350244836801, 0.19765830163275283, 0.08965179964423528, -9.042497155288668e-06, -0.10472, 0, 180.0]","[1805.9235725989502, -141.83018799924008, 1.242577693879903, 0.09131964282621276, 0.06154797676507995, 0.008699140756145939, -0.06981, 0.12684496748616697, 1772.380952380952]",11
27,"[-1, 4, 6, 6, 11]","[1805.9235725989502, -141.83018799924008, 1.242577693879903, 0.09131964282621276, 0.06154797676507995, 0.008699140756145939, -0.06981, 0.12684496748616697, 1772.380952380952]","[1805.9235725989502, -141.83018799924008, 1.242577693879903, 0.09131964282621276, 0.06154797676507995, 0.008699140756145939, -0.06981, 0.12684496748616697, 1772.380952380952]",11
28,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1645.215436288906, -250.03793000670797, 0.9612380734755551, 0.19695171660682068, 0.040013832986904474, -0.018594205326521025, -0.06981, 0.0, 150.79365079365078]",4
28,"[-1, -1, -1, -1, 4]","[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05, -0.06981, 0, 60.0]","[1645.215436288906, -250.03793000670797, 0.9612380734755551, 0.19695171660682068, 0.040013832986904474, -0.018594205326521025, -0.06981, 0.0, 150.79365079365078]",1
28,"[-1, -1, -1, 4, 1]","[1366.816491626726, -251.14094306451491, 2.50353272256706, 0.08584611143709985, -0.17852943210045968, 0.0006404784129866627, -0.01745, 0, 120.0]","[1645.215436288906, -250.03793000670797, 0.9612380734755551, 0.19695171660682068, 0.040013832986904474, -0.018594205326521025, -0.06981, 0.0, 150.79365079365078]",4
28,"[-1, -1, 4, 1, 4]","[1645.215436288906, -250.03793000670797, 0.9612380734755551, 0.19695171660682068, 0.040013832986904474, -0.018594205326521025, -0.06981, 0, 150.79365079365078]","[1645.215436288906, -250.03793000670797, 0.9612380734755551, 0.19695171660682068, 0.040013832986904474, -0.018594205326521025, -0.06981, 0.0, 150.79365079365078]",4
29,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2094.7009027989034, -530.756898764423, 2.48862974077594, 0.08622557455696009, -0.15424035350157814, 0.0004931757489488606, -0.01745, 0.0, 2487.1428571428573]",13
29,"[-1, -1, -1, -1, 13]","[468.21331966279035, -40.67034071818943, 1.0192084144804674, 0.2773368091246156, 0.01200498771286827, -0.0389781025231136, -0.10472, 0.12684496748616697, 1980.0]","[2094.7009027989034, -530.756898764423, 2.48862974077594, 0.08622557455696009, -0.15424035350157814, 0.0004931757489488606, -0.01745, 0.0, 2487.1428571428573]",7
29,"[-1, -1, -1, 13, 7]","[602.0612760944892, -181.6552373362338, 4.402526443029138, 0.1313621219910325, -1.0181918858798615, -0.05278632460097421, -0.0, 0.12684496748616697, 2393.809523809524]","[2094.7009027989034, -530.756898764423, 2.48862974077594, 0.08622557455696009, -0.15424035350157814, 0.0004931757489488606, -0.01745, 0.0, 2487.1428571428573]",1
29,"[-1, -1, 13, 7, 1]","[1603.8646087269221, -443.5291237645272, 2.5055869653336518, 0.08651865668566863, -0.08284594470142716, 0.000567574347604771, -0.01745, 0, 2453.809523809524]","[2094.7009027989034, -530.756898764423, 2.48862974077594, 0.08622557455696009, -0.15424035350157814, 0.0004931757489488606, -0.01745, 0.0, 2487.1428571428573]",1
29,"[-1, 13, 7, 1, 1]","[2094.7009027989034, -530.756898764423, 2.48862974077594, 0.08622557455696009, -0.15424035350157814, 0.0004931757489488606, -0.01745, 0, 2487.1428571428573]","[2094.7009027989034, -530.756898764423, 2.48862974077594, 0.08622557455696009, -0.15424035350157814, 0.0004931757489488606, -0.01745, 0.0, 2487.1428571428573]",1
30,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2000.015168142779, -181.58681222184137, 1.2352595227256995, 0.1797664685181012, 0.08408632419914434, 0.001988288716813064, -0.08727, 0.0, 261.26984126984127]",6
30,"[-1, -1, -1, -1, 6]","[424.66869475944657, -39.63812569408468, 1.111020655830407, 0.19596387810733978, 0.09799582187590113, 0.001137482808914173, -0.10472, 0, 60.0]","[2000.015168142779, -181.58681222184137, 1.2352595227256995, 0.1797664685181012, 0.08408632419914434, 0.001988288716813064, -0.08727, 0.0, 261.26984126984127]",4
30,"[-1, -1, -1, 6, 4]","[919.1155806289352, -86.90031848588958, 1.318125000923388, 0.16399373016056093, 0.05479096312096801, 0.0003079148935109121, -0.06981, 0, 120.0]","[2000.015168142779, -181.58681222184137, 1.2352595227256995, 0.1797664685181012, 0.08408632419914434, 0.001988288716813064, -0.08727, 0.0, 261.26984126984127]",6
30,"[-1, -1, 6, 4, 6]","[1345.7862591986539, -121.20584353583962, 1.086240429831601, 0.20056960486658196, 0.08662043651211898, -0.0019060457271318015, -0.10472, 0, 180.0]","[2000.015168142779, -181.58681222184137, 1.2352595227256995, 0.1797664685181012, 0.08408632419914434, 0.001988288716813064, -0.08727, 0.0, 261.26984126984127]",4
30,"[-1, 6, 4, 6, 4]","[1840.8681823206548, -168.91718984044124, 1.3136562160700465, 0.16412331088669788, 0.057614006669847825, 0.0001875890388416378, -0.06981, 0, 240.0]","[2000.015168142779, -181.58681222184137, 1.2352595227256995, 0.1797664685181012, 0.08408632419914434, 0.001988288716813064, -0.08727, 0.0, 261.26984126984127]",5
31,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2001.4498626547947, 21.995825251647275, 1.7062047048128541, 0.07278322445056827, -0.02117848356264345, 0.01402142112679817, -0.03491, 0.1585562093577087, 8057.857142857143]",16
31,"[-1, -1, -1, -1, 16]","[857.6037520848663, 6.86637258054445, 1.9139369251948164, 0.2267925089939048, 0.42169141558064904, -0.04120994272701335, -0.03491, 0.1585562093577087, 3810.0]","[2001.4498626547947, 21.995825251647275, 1.7062047048128541, 0.07278322445056827, -0.02117848356264345, 0.01402142112679817, -0.03491, 0.1585562093577087, 8057.857142857143]",10
