id,action_seq,current_state,goal_state,out_action
88,"[-1, -1, 2, 3, 23]","[1698.291426475432, -93.48816477978043, 1.4759595879798608, 0.1621177708468716, 0.18659091946613668, -0.03863947818793053, -0.03491, 0.19026745122925046, 3649.523809523809]","[1698.291426475432, -93.48816477978043, 1.4759595879798608, 0.1621177708468716, 0.18659091946613668, -0.03863947818793053, -0.03491, 0.19026745122925046, 3649.523809523809]",23
89,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024, -0.10472, 0.12684496748616697, 6242.3015873015875]",19
89,"[-1, -1, -1, -1, 19]","[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729, -0.08727, 0.1585562093577087, 3810.0]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024, -0.10472, 0.12684496748616697, 6242.3015873015875]",14
89,"[-1, -1, -1, 19, 14]","[735.1689638300827, -204.85627327125425, 5.124617498648145, 0.17697575061331, -0.9967004551232094, -0.07092957267136961, -0.0, 0.1585562093577087, 4888.492063492064]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024, -0.10472, 0.12684496748616697, 6242.3015873015875]",1
89,"[-1, -1, 19, 14, 1]","[1749.2690747621555, -449.66421198295507, 2.454807082482426, 0.08709619575753325, -0.07258040886180878, 0.0001571427440537146, -0.01745, 0, 4948.492063492064]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024, -0.10472, 0.12684496748616697, 6242.3015873015875]",13
89,"[-1, 19, 14, 1, 13]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024, -0.10472, 0.12684496748616697, 6242.3015873015875]","[2060.1127808846413, -469.62670209524134, 1.8335003767729463, 0.10465444276861069, 0.25540796700126334, 0.052821958232176024, -0.10472, 0.12684496748616697, 6242.3015873015875]",13
90,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679, -0.08727, 0.12684496748616697, 3255.2380952380954]",12
90,"[-1, -1, -1, -1, 12]","[521.6991481966794, -36.3796854484542, 1.277150156224498, 0.23864948195191252, 0.18847543804666092, -0.043669766048718625, -0.08727, 0.12684496748616697, 1980.0]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679, -0.08727, 0.12684496748616697, 3255.2380952380954]",7
90,"[-1, -1, -1, 12, 7]","[747.6956098814658, -258.4747469817822, 5.0829915470309865, 0.10164201284273593, -1.0388615780742743, -0.03312184331066182, -0.0, 0.12684496748616697, 2561.4285714285716]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679, -0.08727, 0.12684496748616697, 3255.2380952380954]",1
90,"[-1, -1, 12, 7, 1]","[1761.6179985230328, -512.0898226707875, 2.468094766897108, 0.08694038691554547, -0.07346317088389896, 0.000260831043379488, -0.01745, 0, 2621.4285714285716]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679, -0.08727, 0.12684496748616697, 3255.2380952380954]",12
90,"[-1, 12, 7, 1, 12]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679, -0.08727, 0.12684496748616697, 3255.2380952380954]","[1917.961199135154, -520.264742941529, 2.2407095850594323, 0.07970258935756294, -0.18310430127618071, 0.05920040022929679, -0.08727, 0.12684496748616697, 3255.2380952380954]",12
91,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1656.3447828576361, -59.36484498973522, 1.2649002044930355, 0.1658190588506994, 0.05657270020362438, -0.0012828225779327165, -0.06981, 0.0, 3914.126984126984]",16
91,"[-1, -1, -1, -1, 16]","[855.4820158348386, 1.5888738691776723, 1.9347421324553293, 0.20327946863855656, 0.3590744756281868, -0.05523406628839869, -0.03491, 0.1585562093577087, 3810.0]","[1656.3447828576361, -59.36484498973522, 1.2649002044930355, 0.1658190588506994, 0.05657270020362438, -0.0012828225779327165, -0.06981, 0.0, 3914.126984126984]",6
91,"[-1, -1, -1, 16, 6]","[1295.0632815570318, -24.899302998054658, 1.114998001135704, 0.1947820983167888, 0.15651828098129755, 0.0015283914119079446, -0.10472, 0, 3870.0]","[1656.3447828576361, -59.36484498973522, 1.2649002044930355, 0.1658190588506994, 0.05657270020362438, -0.0012828225779327165, -0.06981, 0.0, 3914.126984126984]",4
91,"[-1, -1, 16, 6, 4]","[1656.3447828576361, -59.36484498973522, 1.2649002044930355, 0.1658190588506994, 0.05657270020362438, -0.0012828225779327165, -0.06981, 0, 3914.126984126984]","[1656.3447828576361, -59.36484498973522, 1.2649002044930355, 0.1658190588506994, 0.05657270020362438, -0.0012828225779327165, -0.06981, 0.0, 3914.126984126984]",4
92,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865, -0.05236, 0.12684496748616697, 1777.6190476190475]",4
92,"[-1, -1, -1, -1, 4]","[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05, -0.06981, 0, 60.0]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865, -0.05236, 0.12684496748616697, 1777.6190476190475]",4
92,"[-1, -1, -1, 4, 4]","[990.4318788357942, -93.12424736209924, 1.3144069688005713, 0.16419896113083754, 0.036588971918620906, 0.0001425722573563892, -0.06981, 0, 120.0]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865, -0.05236, 0.12684496748616697, 1777.6190476190475]",4
92,"[-1, -1, 4, 4, 4]","[1486.0666284372357, -136.68114437455432, 1.309472009354587, 0.16436411028931464, 0.03665760450430825, -8.197329979359478e-07, -0.06981, 0, 180.0]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865, -0.05236, 0.12684496748616697, 1777.6190476190475]",10
92,"[-1, 4, 4, 4, 10]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865, -0.05236, 0.12684496748616697, 1777.6190476190475]","[2037.110619129581, -155.05512528385793, 1.7052978438524973, 0.11602625327140677, 0.24736551905088847, -0.0018369655182496865, -0.05236, 0.12684496748616697, 1777.6190476190475]",10
93,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1859.4951501240225, -401.22425941384245, 0.758512295139577, 0.2349263051622661, 0.10695087300513163, -0.05348080886477528, -0.06981, 0.12684496748616697, 6003.492063492063]",19
93,"[-1, -1, -1, -1, 19]","[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729, -0.08727, 0.1585562093577087, 3810.0]","[1859.4951501240225, -401.22425941384245, 0.758512295139577, 0.2349263051622661, 0.10695087300513163, -0.05348080886477528, -0.06981, 0.12684496748616697, 6003.492063492063]",21
93,"[-1, -1, -1, 19, 21]","[725.0936181680523, -187.40807384941965, 5.240578936465902, 0.19600723182587446, -0.9963832194640403, -0.07959017039436962, -0.0, 0.19026745122925046, 5540.15873015873]","[1859.4951501240225, -401.22425941384245, 0.758512295139577, 0.2349263051622661, 0.10695087300513163, -0.05348080886477528, -0.06981, 0.12684496748616697, 6003.492063492063]",1
93,"[-1, -1, 19, 21, 1]","[1741.0936210261161, -430.8997883567077, 2.448209751944928, 0.08717978217997803, -0.07075602800782693, 0.00010473496927175283, -0.01745, 0, 5600.15873015873]","[1859.4951501240225, -401.22425941384245, 0.758512295139577, 0.2349263051622661, 0.10695087300513163, -0.05348080886477528, -0.06981, 0.12684496748616697, 6003.492063492063]",11
