actions,cost,distance,p_id,states,target,time,xz_distance,mean_error
"[[-0.05236, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.06981, 0.0, 31.53455812455641]]",61.43672693,9.245471786,193,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.0024229349712786208), (11.1811862486643, -2.376343797293254, 6.547207513085072, 0.7455292839889492, 0.12245759651839695, 0.011429434240834094), (17.219450056664538, -2.3279013525305268, 5.61147736507968, 0.6384856672030733, 0.07204747506147337, -0.003967205008279254), (22.551067453196577, -2.42955591501415, 4.897645412136922, 0.7748530036700247, 0.14709865873534222, -0.0006919514208958791), (27.499880359873686, -3.0858520189585037, 5.428040178372471, 0.6469553324079335, -0.11840185275761321, -0.005536073556536863), (33.34019092700957, -3.9823946870870723, 5.961580528807526, 0.750413324243629, 0.08624593524181422, 0.0073275056478036005), (39.149644120493086, -4.371649648272732, 5.7891239910773, 0.6328025747485647, -0.008245925390959457, -0.0031520077541741446), (45.15509393431924, -5.2634812733500915, 6.3585102144507974, 0.6129499606660807, -0.06347524103053888, -6.924204935276508e-05), (51.72179816476578, -6.195477928729191, 6.7760834545923725, 0.6034710256544691, -0.024517698247003807, 0.0020689558495406712), (58.61121685526923, -7.207689879323005, 7.229840480687871, 0.5172536940662151, -0.10512476758081067, -0.0014805834828607745), (66.07656944839731, -8.579380480815479, 7.9045399158665814, 0.5025324197140756, -0.11125586846731506, 0.00094038337929005), (74.19517463880725, -10.50924383110893, 8.939267183749163, 0.3872847523689863, -0.24128417123498883, -0.0026556943566123756), (76.72456903883514, -11.095487624270065, 9.09895758944306, 0.6825761322681441, -0.07028071357230824, 0.01905547782927661)]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]",0.049168548,1.488793692,0.783217582
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.06981, 0.0, 31.53455812455641]]",31.53663178,10.87943467,194,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.206785763486664, -18.262881140960445, 13.836659346318942, 0.3462748588709712, -0.23296957104745603, 0.005745803453231291), (49.314713750203246, -20.61834151298193, 12.679990996410973, 0.35417909444152595, -0.07770473942724228, 0.0038868607677802346), (61.12132448879956, -21.347657141446224, 10.981217342538615, 0.3659853262228342, 0.0023300476518081257, 0.0011177694987612537), (64.36111027996934, -21.143614548638606, 10.123003108642664, 0.6974645582185167, 0.25068663905701977, 0.02390411186740735)]","[64.36871589275916, -17.227369274196832, 0, 0, 0, 0]",0.027171334,3.91625266,1.669299331
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641]]",26.58420552,9.584226791,195,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.542173172121124, -11.875390832646731, 12.464853132393936, 0.4878313849060076, -0.14387558901677358, 0.013533686999395908), (35.45580936574809, -15.069270591439368, 12.565003814992124, 0.20800589592630125, -0.3419279527014634, -0.0059630264979553035), (47.14678405425765, -15.55671652257138, 10.338580937245958, 0.5842573203028629, 0.34387629740152625, 0.016957660102091716), (49.973217697956855, -14.496724397291807, 8.717562390315067, 0.5566425096238576, 0.48872377058619154, 0.011939355481104056)]","[49.97631806636395, -10.583585608488166, 0, 0, 0, 0]",0.028199034,3.913140017,1.702851294
"[[-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.10472, 0.0, 31.53455812455641]]",40,9.983819466,196,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.0024229349712786208), (11.413287187173996, -3.2286208003297543, 7.716290207938156, 0.5863441176240125, -0.13762325519833657, 0.006390388872633141), (19.163503063040977, -4.0513086011853465, 7.534155057215647, 0.5914856639757079, 0.07369769268405235, 0.005673492435771616), (26.250772350388026, -4.211088007029732, 6.764988976923739, 0.5320362537852392, 0.012102486297273077, -0.0032292279865482063), (33.00792901278252, -5.013358518090716, 6.97653234781471, 0.524707964688248, -0.08765496670262334, -0.0024613694543227094), (40.231565003087844, -6.346704703635325, 7.709167162268076, 0.5057920649414845, -0.12208476294338103, 0.0002724949856326832), (48.11061892377604, -7.695725818726287, 8.176271350449616, 0.49892540003279867, -0.08381760930895178, 0.0018357384768424145), (56.423840432324624, -10.167957051297902, 9.65122416788105, 0.2593550000238255, -0.400847756844873, -0.008418603526340235)]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]",0.033844245,2.510479712,0.732515243
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641]]",32.92102759,10.14299782,197,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.206785763486664, -18.262881140960445, 13.836659346318942, 0.3462748588709712, -0.23296957104745603, 0.005745803453231291), (49.314713750203246, -20.61834151298193, 12.679990996410973, 0.35417909444152595, -0.07770473942724228, 0.0038868607677802346), (61.12132448879956, -21.347657141446224, 10.981217342538615, 0.3659853262228342, 0.0023300476518081257, 0.0011177694987612537), (67.05228229400923, -20.76332814810047, 9.282602478964238, 0.5782731944957696, 0.2996318219685757, 0.01313396017600251)]","[67.05825840602913, -16.727326569856377, 0, 0, 0, 0]",0.026440786,4.036006003,1.761015632
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",30.7849667,12.20090627,198,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (35.6863124933146, -20.445262031227365, 15.087743102513974, 0.16140570219082012, -0.5613396786859866, -0.003845687353253248), (49.595515286706565, -27.152057653784112, 15.492070949639738, 0.3436567287126097, -0.2962784458417736, 0.008102858869104378), (63.684816175021126, -27.788125150704417, 12.431219233003604, 0.4848958433561996, 0.26045175237786417, 0.013678088089063232), (65.5067849289559, -27.31790294792819, 11.666842263413521, 0.47679388679852414, 0.3237545828390294, 0.012032418158343673)]","[65.5106770350437, -23.794467677426958, 0, 0, 0, 0]",0.030205712,3.52343742,1.114923764
"[[-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641]]",56.69362512,6.933680949,199,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.646300694829413, -0.9288265457656706, 5.3189225978776316, 0.7632488542210144, -0.0659040231615018, 0.0020554660519761674), (10.279469424121674, -1.6750905088618984, 5.687910758809455, 0.7547629264746634, 0.08421981011775263, 0.005324638323115884), (15.616750319786494, -1.6928324010736198, 4.822522645234317, 0.7768661295367164, 0.16195917248740377, -0.001243755445614223), (20.257663711758752, -1.970676314203565, 4.5928421279505365, 0.7946911395178458, 0.04165570951798995, -0.004121769605910526), (25.170453132027895, -2.7258428523804517, 5.247358863304302, 0.7668642802376254, 0.0006384297912681819, 0.0015986300559152772), (30.559103041962658, -3.267468930309012, 5.338021031141986, 0.7628909489443848, 0.08640279967608512, 0.0026356830010171254), (35.976290642170426, -3.945624028906698, 5.764719251750047, 0.6328621272412375, -0.081311722586595, -0.0034030331505513676), (42.181537901249484, -5.201663198923586, 6.804833769474803, 0.6012229164008447, -0.0937085463643636, 0.0021862173681960495), (49.15321932326208, -6.120275985926842, 7.047613227370539, 0.5985885522107122, 0.007521867030785466, 0.0033932446592212194), (56.13647016210785, -6.850354205997051, 7.086584571056233, 0.5221270161385564, -0.06510317745391113, -0.0020299784749185402), (63.20783751467042, -7.495385218744379, 6.915850280357584, 0.6006145656696426, 0.04741161939800061, 0.0028354131594125827), (65.52454688181207, -7.690132764878563, 6.904026404026887, 0.38027723586871626, -0.09787906811618242, -0.013599527778276456)]","[65.52624348092674, -7.184196010265941, 0, 0, 0, 0]",0.045130404,0.505939599,1.059854952
"[[-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",72.04091342,7.978169182,200,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.646300694829413, -0.9288265457656706, 5.3189225978776316, 0.7632488542210144, -0.0659040231615018, 0.0020554660519761674), (10.279469424121674, -1.6750905088618984, 5.687910758809455, 0.7547629264746634, 0.08421981011775263, 0.005324638323115884), (15.616750319786494, -1.6928324010736198, 4.822522645234317, 0.7768661295367164, 0.16195917248740377, -0.001243755445614223), (20.257663711758752, -1.970676314203565, 4.5928421279505365, 0.7946911395178458, 0.04165570951798995, -0.004121769605910526), (25.170453132027895, -2.7258428523804517, 5.247358863304302, 0.7668642802376254, 0.0006384297912681819, 0.0015986300559152772), (30.559103041962658, -3.267468930309012, 5.338021031141986, 0.7628909489443848, 0.08640279967608512, 0.0026356830010171254), (35.7107484211927, -3.4736410001211495, 4.863120914732568, 0.7785115804475116, 0.11229545810145122, -0.0012065956930329958), (40.53705650005291, -3.864980878092484, 4.8243226512520625, 0.7829125212423002, 0.046715090267865404, -0.0019041980221488977), (45.554792645956766, -4.479061611668046, 5.169471015217323, 0.7693316703452253, 0.033962998594733056, 0.001054534806890426), (51.03302697289209, -5.450759596573849, 6.07603059854727, 0.6198281895907797, -0.1179156810925068, -0.0016139097408057216), (57.5586750908988, -6.778034812572817, 7.072636704472817, 0.5968730036462223, -0.07581710650418334, 0.0034638337959438784), (64.8255006893799, -8.009024199145667, 7.66077567704182, 0.5073060380246173, -0.10748908223275962, 9.289404453549597e-05), (72.62619697514529, -9.271699487666167, 8.060454975498038, 0.5008634907096853, -0.07920683668357749, 0.0014513550791058027), (80.64339611923357, -10.218637079734767, 8.000479428121062, 0.502692429759973, -0.03285760467788612, 0.0012529194584781852), (83.87021701877289, -10.506639749024975, 7.874431651645472, 0.504995899178077, -0.019319839262861228, 0.0008339683896518704)]","[83.8765266289629, -9.328049475317627, 0, 0, 0, 0]",0.049287512,1.178607163,1.233874807
"[[-0.05236, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",42.40723121,7.054601386,201,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.0024229349712786208), (11.1811862486643, -2.376343797293254, 6.547207513085072, 0.7455292839889492, 0.12245759651839695, 0.011429434240834094), (17.219450056664538, -2.3279013525305268, 5.61147736507968, 0.6384856672030733, 0.07204747506147337, -0.003967205008279254), (22.845249495528996, -2.938749403260849, 5.852516768870977, 0.6299544479552068, -0.05517758586641803, -0.0028588252249927295), (29.03672261483147, -4.0305861408887775, 6.654721141601315, 0.6051213476142185, -0.07429824875183631, 0.0014444745245905646), (35.8429943147462, -4.901830691199179, 6.894999225586061, 0.6012846548180764, 0.0010324290598599205, 0.0026673429423479333), (42.73687515853814, -5.723582989780465, 7.088988386621065, 0.5216890786401202, -0.08160940259319278, -0.0020228320208487242), (49.86444948517215, -6.460564918553075, 7.024070656017037, 0.5988122905147792, 0.04020510712214904, 0.0033295559073361863), (53.202978141144264, -6.748530756355707, 6.988178775367615, 0.45053983796114755, -0.08028015109546233, -0.007906349765340766)]","[53.208676617881665, -5.898100226524576, 0, 0, 0, 0]",0.032795692,0.850449621,0.438915432
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",21.21788773,17.6946802,202,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (21.292890374353842, -18.51371814409633, 16.015517041688202, 0.12034007333374941, -0.8756890507219356, -0.0021869901384044235), (34.182430027566845, -29.692869943606816, 17.729530066166088, 0.33682512895155253, -0.5187235994632516, 0.011392939086453295), (38.032447159949214, -31.56068490081187, 17.525411029854492, 0.5372528110092335, -0.3260841785823816, 0.024727465632658617)]","[38.045320624058036, -29.201463192303805, 0, 0, 0, 0]",0.022615772,2.359256831,1.886785928
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",23.41579448,13.31671099,203,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.206785763486664, -18.262881140960445, 13.836659346318942, 0.3462748588709712, -0.23296957104745603, 0.005745803453231291), (45.19933096919918, -19.173956020717657, 12.470624802647077, 0.49025210573643735, 0.09899201277123756, 0.013527557147178109)]","[45.20664710959765, -14.529827945181133, 0, 0, 0, 0]",0.020525826,4.644133838,0.548738158
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",38.52045671,13.27004512,204,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (35.6863124933146, -20.445262031227365, 15.087743102513974, 0.16140570219082012, -0.5613396786859866, -0.003845687353253248), (49.595515286706565, -27.152057653784112, 15.492070949639738, 0.3436567287126097, -0.2962784458417736, 0.008102858869104378), (63.8337050367042, -32.76184830215115, 15.378897052292556, 0.16929110490827387, -0.43041047305389935, -0.0040888900239731685), (78.22413245202026, -37.64821927865589, 14.788245797415417, 0.3477379746931929, -0.18455619643103222, 0.0070013967792531455), (87.94295325315271, -37.94543658242708, 12.701045995472143, 0.4897198230706166, 0.1872659881841696, 0.014170226452375456)]","[87.94874607145823, -34.13723493487628, 0, 0, 0, 0]",0.038008229,3.808206053,1.020132218
