id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
42,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[77.51683363141899, -24.280119601952617, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
42,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[77.51683363141899, -24.280119601952617, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
42,2,"[12.372279371580719, -7.233444356472249, 11.197549274327457, 0.32787400882419043, -0.564533901982353, 0.002735608037242335]","[77.51683363141899, -24.280119601952617, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
42,3,"[23.22822619002, -13.511724361467497, 13.559370944272544, 0.3349177053291896, -0.4204654156306958, 0.005765728648799595]","[77.51683363141899, -24.280119601952617, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
42,4,"[35.68631249331411, -20.445262031227486, 15.087743102514208, 0.1614057021908116, -0.5613396786860579, -0.0038456873532528996]","[77.51683363141899, -24.280119601952617, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
42,5,"[49.85300310545984, -24.57753363276952, 14.038911077046382, 0.5035716018805392, 0.05043209521240923, 0.017066214341253518]","[77.51683363141899, -24.280119601952617, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
42,6,"[62.6019673327902, -25.31265611594763, 12.019373650476853, 0.22601522908371124, -0.14369913922640906, -0.006700873807337164]","[77.51683363141899, -24.280119601952617, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
42,7,"[73.74389467819448, -25.47370945969821, 9.968904339638673, 0.4815383119521749, 0.18387566717125264, 0.007395719500094292]","[77.51683363141899, -24.280119601952617, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
42,8,"[77.5158031202704, -25.104920947031054, 9.002673261417007, 0.2950868375898104, 0.0683961392222659, -0.009763293843676215]","[77.51683363141899, -24.280119601952617, 0, 0, 0, 0]",[],31.53455812
43,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812
43,1,"[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
43,2,"[11.015369477825, -2.020171817635536, 5.983671013210669, 0.8060629625492796, 0.2388731876059842, 0.012751666878222021]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
43,3,"[16.412065589380138, -2.0409430167298277, 5.32079788587401, 0.5991683239517589, -0.05632448938783025, -0.010279773289997487]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812
43,4,"[22.003765644664437, -2.7515235803915625, 5.633712086140145, 0.7558433625309312, 0.08351112334239207, 0.00491556860976013]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
43,5,"[27.151031226538173, -2.603277583091161, 4.392239967346885, 0.8673729898279988, 0.2361631924834107, -0.0043845625301760045]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812
43,6,"[31.5875339050132, -3.2701457421412403, 5.1050419824288085, 0.6623988424851764, -0.16791138054071253, -0.0077928980733037835]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
43,7,"[37.24111252489133, -4.2361878098365935, 5.770549069245476, 0.8122620539330713, 0.13702025982337998, 0.010596894721578414]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
43,8,"[42.26384281209827, -3.874516598736069, 4.132466643279811, 0.9181077211500619, 0.23781595248032913, -0.011633991272030787]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812
43,9,"[46.68711437827954, -4.708419013685149, 5.163715068196762, 0.7669353886573982, -0.10050754217381212, 0.0006983412206812422]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
43,10,"[52.1970313454566, -5.4029406557851605, 5.420010075705743, 0.8146359898680843, 0.15588251299731645, 0.007776916424208859]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812
43,11,"[57.292643892635546, -5.546421179201388, 4.905839589303645, 0.7284952014012709, 0.046133683744988274, -0.00494200073379514]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
43,12,"[62.22573067004562, -5.924653333355861, 4.748412185994288, 0.8321360747137633, 0.12945717692162065, 0.0015109413143394204]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
43,13,"[66.88611274404832, -6.263652006562719, 4.614796871715161, 0.8584590230452311, 0.06306890769351364, -0.002685567342269768]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812
43,14,"[71.77297349131531, -6.958016111434637, 5.167819113821295, 0.7695477521735893, 0.0068842012344062275, 0.0009502820102457427]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812
43,15,"[77.09858333719143, -7.520228956482721, 5.316214438726313, 0.7638218657658691, 0.07642536420657745, 0.002420308330040046]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812
43,16,"[82.27348873132001, -7.770324923330071, 4.920349667933106, 0.776352940798001, 0.10776467220309, -0.0007325310325613721]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812
43,17,"[87.14303627542553, -8.14317798492236, 4.834064752144825, 0.7822517116796839, 0.05459042782085782, -0.0017776773348012317]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
43,18,"[91.25991492061915, -8.494384832196062, 4.780203584491656, 0.8318940136955109, 0.11280783599363386, 0.0017196508015200544]","[91.26297794767733, -7.517269904684644, 0, 0, 0, 0]",[],31.53455812
44,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[56.54260845124029, -21.83903722112435, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
44,1,"[4.825840764969672, -1.7019249877721245, 6.654846780400203, 0.4363682118768771, -0.4247275532176861, -0.00819497199749176]","[56.54260845124029, -21.83903722112435, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
44,2,"[11.908711666369443, -6.842457062660174, 11.025363585022877, 0.19233536189469222, -0.7062187299455552, -0.005665471857893327]","[56.54260845124029, -21.83903722112435, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
44,3,"[22.144856203936477, -14.617882138234124, 14.286036735431097, 0.3252438940348715, -0.5314199353515813, 0.007116623423220672]","[56.54260845124029, -21.83903722112435, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
44,4,"[35.51507100126117, -20.85084741000618, 14.91322399944463, 0.3429644324990059, -0.29635517023227703, 0.0073370111603517155]","[56.54260845124029, -21.83903722112435, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
44,5,"[49.54441943241318, -23.910447224734693, 13.650275546268912, 0.3510620781197114, -0.09242251680742648, 0.005332917851134986]","[56.54260845124029, -21.83903722112435, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812
44,6,"[56.53629579353999, -22.804823751913865, 11.053380271825269, 0.6991500078681235, 0.5177697400757575, 0.028671118630548182]","[56.54260845124029, -21.83903722112435, 0, 0, 0, 0]",[],31.53455812
45,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[53.50307044613232, -25.90510303075498, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
45,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[53.50307044613232, -25.90510303075498, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
45,2,"[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[53.50307044613232, -25.90510303075498, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
45,3,"[22.511835593727465, -16.768358878203404, 15.074550404138355, 0.32423317901361076, -0.5556242464104221, 0.008234261347403083]","[53.50307044613232, -25.90510303075498, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
45,4,"[36.4285619461068, -23.39468976142609, 15.450028627868225, 0.34380966000702257, -0.29194885431662515, 0.00804014794337876]","[53.50307044613232, -25.90510303075498, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
45,5,"[50.86683042889668, -26.339278689543374, 13.877345209396209, 0.3510289074917333, -0.07204597374742577, 0.005648569112153153]","[53.50307044613232, -25.90510303075498, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
45,6,"[53.49522272035813, -26.614964703905677, 13.5029333710888, 0.20477109290469644, -0.10580552150614471, -0.005670548522608407]","[53.50307044613232, -25.90510303075498, 0, 0, 0, 0]",[],31.53455812
46,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[80.65187670248493, -34.99816727507809, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
46,1,"[4.79506777490283, -1.4638811882184906, 6.2839991154031045, 0.5314843830004248, -0.32338538143675755, -0.00500913924473525]","[80.65187670248493, -34.99816727507809, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
46,2,"[11.682399589586774, -5.75692616650064, 10.226589339878446, 0.2153004177941904, -0.6477487511927095, -0.006674155850325402]","[80.65187670248493, -34.99816727507809, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
46,3,"[21.520916039543003, -12.731322942382192, 13.53666545048299, 0.3265722579509114, -0.5154132877862123, 0.006037425140243687]","[80.65187670248493, -34.99816727507809, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
46,4,"[34.34201826594821, -18.69576314484113, 14.441710679134777, 0.34219002679072386, -0.3069454212459763, 0.006718860833542194]","[80.65187670248493, -34.99816727507809, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
46,5,"[47.756771268597454, -24.27483358763494, 14.854351337283616, 0.1726227080619277, -0.4526043069086689, -0.004293535136364354]","[80.65187670248493, -34.99816727507809, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
46,6,"[61.052205753877054, -32.0089397936375, 16.031916723590232, 0.15256619819682238, -0.57359879247916, -0.003375004103494019]","[80.65187670248493, -34.99816727507809, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
46,7,"[75.90849215685198, -36.1338552956392, 14.487797613292567, 0.5079121565026841, 0.08529125533552355, 0.018069594062116442]","[80.65187670248493, -34.99816727507809, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
46,8,"[80.64186479222751, -35.93642868249962, 13.311313370669474, 0.20801461100760157, 0.026885549997371444, -0.005806841959073299]","[80.65187670248493, -34.99816727507809, 0, 0, 0, 0]",[],31.53455812
47,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[79.5197932311055, -47.697709113627106, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
47,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[79.5197932311055, -47.697709113627106, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
47,2,"[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[79.5197932311055, -47.697709113627106, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
47,3,"[22.511835593727465, -16.768358878203404, 15.074550404138355, 0.32423317901361076, -0.5556242464104221, 0.008234261347403083]","[79.5197932311055, -47.697709113627106, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
47,4,"[35.447795112493615, -26.019937449884303, 16.772024184421124, 0.13954272468859089, -0.6595011463038636, -0.002783436365483963]","[79.5197932311055, -47.697709113627106, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
47,5,"[48.78006604550103, -37.40500473372655, 18.289066061256698, 0.12396689507965677, -0.7338448868221312, -0.001983431245918755]","[79.5197932311055, -47.697709113627106, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812
47,6,"[64.3113548624202, -47.05209759839953, 18.031847614639734, 0.34897122716215834, -0.34744646168529486, 0.011363554731315012]","[79.5197932311055, -47.697709113627106, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
