id_camino,id_in_seq,initial_state,current_state,goal_state,out_action,timesteps
134,8,"[0, 0, 2.1714398562479604, 1.193183263970684, 0.5024511394301087, 0]","[6.697957556099755, -4.191728617446068, 8.035384558112325, 0.6574720454092194, -0.28178838380956434, 0.014350868760562222]","[12.17410973976831, -4.5423018099951085, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
134,9,"[0, 0, 2.1714398562479604, 1.193183263970684, 0.5024511394301087, 0]","[8.260683936381668, -4.664617048586601, 8.277473913613631, 0.846114619197956, -0.10768037899653364, 0.028246801894620952]","[12.17410973976831, -4.5423018099951085, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.06342248374308349]",6.306911625
134,10,"[0, 0, 2.1714398562479604, 1.193183263970684, 0.5024511394301087, 0]","[9.881923511244567, -4.8270880208783336, 8.106789917351339, 0.3609273720654733, 0.05056432294711744, 0.033035839867337366]","[12.17410973976831, -4.5423018099951085, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
134,11,"[0, 0, 2.1714398562479604, 1.193183263970684, 0.5024511394301087, 0]","[11.425783840213692, -4.671275607188166, 7.463466629285067, 0.5010697246910959, 0.2987428866373653, 0.0415607696608353]","[12.17410973976831, -4.5423018099951085, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
134,12,"[0, 0, 2.1714398562479604, 1.193183263970684, 0.5024511394301087, 0]","[12.17248163231368, -4.461956255850831, 6.916899489596081, 0.4953052637905436, 0.4096928677226679, 0.034742229001036705]","[12.17410973976831, -4.5423018099951085, 0, 0, 0.5235987755982988, 0]",[],6.306911625
135,0,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[0.0, 0.0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.1585562093577087]",6.306911625
135,1,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[0.2720091091389854, -0.16371693395312636, 1.7568942267903518, 0.8719462968468213, -0.38017842490524206, -0.002628726555263202]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.19026745122925046]",6.306911625
135,2,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[0.4757513515337702, -0.4263058069627943, 0.5640086160400106, 0.2943800013312133, -0.15767034067546631, 0.1412377080838302]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
135,3,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[0.5430714930700195, -0.5465886937420804, 0.0025513564619188663, 1.6504744463698613, 0.3701402652793078, 0.12475551170642145]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
135,4,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[0.7212697262347014, -1.0144161286240683, -2.11544278604736, 2.6032165396040283, 1.097357112240038, 0.12646964489976295]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
135,5,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[0.8394708321230555, -1.1850716780423791, -0.4556449580478078, 0.47825295503299753, 1.19220217110079, -0.032115985338119706]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
135,6,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[0.9160454062961151, -1.4892277877124656, -1.8098384016981854, 1.7124219660479272, 1.0615815899209131, 0.0016897008302543134]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
135,7,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[1.0065200000597054, -1.671812770481384, -0.08949175856294, 0.8505541077932611, 0.5359451247554691, -0.10285634446645119]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
135,8,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[1.0884445965516982, -1.8547598084871821, 0.608925501369092, 1.0428618051777545, -0.08608507360453864, -0.09026851021156977]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
135,9,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[1.2328588319269151, -2.129061811460839, 1.7988678514399723, 0.8390526079948508, -0.6222200539411241, -0.06877906912499761]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
135,10,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[1.4668559711409233, -2.6403056190527505, 3.5902254887093075, 0.7833480016648097, -0.9345249890239963, -0.02729922075519996]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",6.306911625
135,11,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[1.8512321405085341, -3.425339286860795, 5.279631790706673, 0.3216641947344657, -1.0470090231352367, -0.007554480545807624]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
135,12,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[2.4712700412783244, -4.450675993840548, 6.755434544636623, 0.3551220857980004, -0.8659374520716691, 0.04127822755427238]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
135,13,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[3.478122218105815, -5.495233428961815, 7.817277750170136, 0.44021465507050084, -0.6127203830112238, 0.046085111251102935]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.09513372561462523]",6.306911625
135,14,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[4.87773416225099, -6.320607405518151, 8.485245112234658, 0.760313065880993, -0.3590920502551786, 0.019369215324377173]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
135,15,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[6.498917409279878, -6.930634892632495, 8.824048294941173, 0.8598174524469647, -0.16652432802087, 0.03179665491919892]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.06342248374308349]",6.306911625
135,16,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[8.219178696875254, -7.16092274312585, 8.62217390602165, 0.44345256108680997, 0.05309178614177729, 0.0425448525766209]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
135,17,"[0, 0, 1.3724178458927745, -0.7214897697083938, -0.48400113617730683, 0]","[9.865014046607394, -7.0329139311609925, 7.897601726591796, 0.6114764459641334, 0.2603371821374785, 0.03431710758667952]","[10.00511999499741, -7.16999752811727, 0, 0, 0.5235987755982988, 0]",[],6.306911625
136,0,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[0.0, 0.0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
136,1,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[0.5749404448548332, -0.10775733619283352, 2.895792719301533, 1.1758523300446162, 0.020626229148141696, -0.07799415140108842]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
136,2,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[1.1842236491146392, -0.44206692908192896, 3.7996233200856877, 1.032470090716109, -0.319624289037553, -0.03624131502569113]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
136,3,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[1.9044028351399163, -0.9423987097056097, 4.883235491598565, 0.48071693150598466, -0.5374722235415265, -0.021593753590382285]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
136,4,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[2.7508145675938995, -1.6166952774197485, 5.983643141204132, 0.36618100674717297, -0.6433504199441255, -0.013928363522496212]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
136,5,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[3.720500073249835, -2.4906299602347217, 7.138555174864128, 0.28933499963560866, -0.7185793443281671, -0.01032079761110614]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
136,6,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[4.847382188854532, -3.52880411715334, 8.216685927372211, 0.6075684538801956, -0.6261187210182417, 0.017169067199744405]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
136,7,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[6.188765955070512, -4.629219276303295, 9.213541083014226, 0.2321363887127065, -0.6772208539884029, -0.007553428389884014]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
136,8,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[7.726055437116511, -5.769295596596011, 9.956184868903419, 0.8764588604841603, -0.43882507272639065, 0.039538284461827264]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
136,9,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[9.570991712194553, -6.617858234310965, 10.38410681663002, 0.6930829065555241, -0.2848312218253597, 0.0250747202774119]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",6.306911625
136,10,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[11.571962983722793, -7.21176096317284, 10.548089171793444, 0.5921250434880867, -0.17769238108261315, 0.017191476193137288]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",6.306911625
136,11,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[13.636001010325415, -7.58803595591203, 10.498848865433558, 0.595854997669801, -0.0704885691720184, 0.016908831690729032]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
136,12,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[15.697040120127431, -7.711297994985493, 10.2006545096959, 0.7036669968898852, 0.08404682249809697, 0.023946974110795723]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
136,13,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[17.6702386990505, -7.540252252411564, 9.65018907695527, 0.6893724269016972, 0.22796689500553127, 0.02181549975042908]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.06342248374308349]",6.306911625
136,14,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[19.420119740392526, -7.042685941003243, 8.650496492369298, 0.42278705420432544, 0.4683268797278043, 0.044104378918084955]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",6.306911625
136,15,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[20.87122477834011, -6.33817432190239, 7.539056504545647, 0.5463273434459985, 0.5517450966317509, 0.007869394101803944]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
136,16,"[0, 0, 2.7245190422836854, 1.0139356111280577, 0.35627158779059453, 0]","[22.021409566605115, -5.607663588880662, 6.149498197526792, 0.424463667338509, 0.7501090495216554, 0.035352793656803806]","[22.043321751055934, -5.378638871090353, 0, 0, 0.5235987755982988, 0]",[],6.306911625
137,0,"[0, 0, 1.53168914994654, -0.5776901600153508, -0.3606620398390742, 0]","[0.0, 0.0, 1.53168914994654, -0.5776901600153508, -0.3606620398390742, 0]","[6.394192039395614, -8.13592092368517, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.12684496748616697]",6.306911625
137,1,"[0, 0, 1.53168914994654, -0.5776901600153508, -0.3606620398390742, 0]","[0.33088205166833656, -0.15640340240406045, 2.1829988533351243, 1.2220828536570865, -0.31926644575973256, -0.04897125758939071]","[6.394192039395614, -8.13592092368517, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
137,2,"[0, 0, 1.53168914994654, -0.5776901600153508, -0.3606620398390742, 0]","[0.7193588359065369, -0.6574584499121076, 3.847298389990962, 0.6666288594920079, -0.7753991141418026, -0.04962209131190958]","[6.394192039395614, -8.13592092368517, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
137,3,"[0, 0, 1.53168914994654, -0.5776901600153508, -0.3606620398390742, 0]","[1.2469207766677561, -1.4163386287740598, 5.393180796137928, 0.30952554244385405, -0.9270976493252225, -0.012531342353452726]","[6.394192039395614, -8.13592092368517, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
