,path,actions,distance,cost,mean_distance,end_message,time,sqrt(trajectory MSE),distance_to_target,mean_distance_in_trajectory,k_value
186,"[[ 0.00000000e+00 -1.77635684e-15]
 [ 6.06958387e+00 -1.38861149e+00]
 [ 1.35349797e+01 -3.56028613e+00]
 [ 2.13280909e+01 -4.57314207e+00]
 [ 2.87268674e+01 -4.76491570e+00]
 [ 3.57386111e+01 -5.31091891e+00]
 [ 4.27341256e+01 -6.35004906e+00]
 [ 4.97691457e+01 -7.47035009e+00]
 [ 5.68184405e+01 -8.55214474e+00]
 [ 6.40796497e+01 -9.63394504e+00]
 [ 7.18416139e+01 -1.07181083e+01]
 [ 7.98791763e+01 -1.15889924e+01]
 [ 8.69021099e+01 -1.18871059e+01]
 [ 8.89913605e+01 -1.17932743e+01]]",[[0 0]],,0,,End,1.6178317070007324,2.9692259655899322,0.5160634255033854,0.9845363386065524,0.12672253539156753
187,"[[  0.           0.        ]
 [  4.12732647  -1.5556367 ]
 [ 11.88240494  -4.66505569]
 [ 21.64232714  -7.54772221]
 [ 31.69050261  -9.40023396]
 [ 41.33457413 -10.54668528]
 [ 50.09808544 -11.38204713]
 [ 57.69611189 -11.76257885]
 [ 63.54333555 -11.63442503]
 [ 66.37269713 -11.42157092]]",[[0 0]],,0,,End,0.7915585041046143,8.28060520898741,0.3277037622559509,2.953130282338391,0.167145040635468
188,"[[  0.           0.        ]
 [  4.85037209  -1.50696537]
 [ 12.17908938  -7.27505856]
 [ 21.63828579 -16.70361679]
 [ 34.57618117 -26.91358295]
 [ 47.7565111  -32.11995967]
 [ 49.18654403 -32.14214666]]",[[0 0]],,0,,End,0.5176217555999756,1.1045060080985978,0.08829088626295933,1.7529900069049154,0.6516793648513032
189,"[[  0.           0.        ]
 [  4.63010376  -1.50315454]
 [ 12.22259232  -6.09693224]
 [ 23.29463744 -12.27060502]
 [ 36.40449419 -18.5693938 ]
 [ 49.72869986 -24.2338954 ]
 [ 63.81632011 -26.21871312]
 [ 71.47798148 -23.7850819 ]]",[[0 0]],,0,,End,0.5968890190124512,1.0000641065569613,0.7959274674931486,1.2118134316900486,0.3216256805298175
190,"[[ 0.00000000e+00 -1.77635684e-15]
 [ 6.14568144e+00 -1.45278683e+00]
 [ 1.38026019e+01 -3.99819350e+00]
 [ 2.21730276e+01 -5.58623228e+00]
 [ 3.02109092e+01 -5.97536197e+00]
 [ 3.76135418e+01 -6.40672165e+00]
 [ 4.47957274e+01 -7.37365065e+00]
 [ 5.20416800e+01 -8.57058640e+00]
 [ 5.95228514e+01 -9.81414242e+00]
 [ 6.74773857e+01 -1.10792207e+01]
 [ 7.58958075e+01 -1.22324249e+01]
 [ 8.38725361e+01 -1.28826481e+01]
 [ 8.92129457e+01 -1.28999495e+01]]",[[0 0]],,0,,End,1.0120229721069336,9.190069599182081,0.33610847411012507,1.9418246627511893,0.14082979661920692
191,"[[  0.           0.        ]
 [  5.24969265  -1.57496014]
 [ 12.83508736  -6.86830477]
 [ 23.44076546 -14.34725722]
 [ 36.84135508 -21.48918637]
 [ 51.09897449 -24.43671474]
 [ 55.99131253 -23.290878  ]]",[[0 0]],,0,,End,0.4961841106414795,1.3210244538804672,0.33029262684052146,0.872707192932301,0.41007406930057955
192,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 4.70099239e+00 -1.05585124e+00]
 [ 1.18662218e+01 -6.01451955e+00]
 [ 2.20702413e+01 -1.38405141e+01]
 [ 3.46010094e+01 -2.22485879e+01]
 [ 4.89726625e+01 -2.98481867e+01]
 [ 6.32681282e+01 -3.18899240e+01]
 [ 6.55457954e+01 -3.12239684e+01]]",[[0 0]],,0,,End,0.6105220317840576,1.2397744847771897,0.21140250314953377,1.9666301719370844,0.4731434820174757
193,"[[  0.           0.        ]
 [  4.19530258  -1.36370643]
 [ 11.51660908  -3.50338669]
 [ 19.54738755  -4.56778211]
 [ 26.78626184  -4.74695056]
 [ 33.28759017  -5.12712777]
 [ 39.66547682  -6.06024561]
 [ 46.44802672  -7.24318198]
 [ 53.86120371  -8.48360388]
 [ 61.78619433  -9.60550491]
 [ 69.41497789 -10.26412969]
 [ 75.38032439 -10.28403496]
 [ 76.72693546 -10.1504744 ]]",[[0 0]],,0,,End,1.1343512535095215,4.584224641664687,0.5437785824508081,1.1132144089561118,0.12520630148518225
194,"[[  0.           0.        ]
 [  4.62121927  -1.70177393]
 [ 12.5000688   -6.1446345 ]
 [ 23.59060205 -11.5594738 ]
 [ 36.26057487 -16.69006976]
 [ 49.12015358 -20.07724644]
 [ 60.81759939 -19.65531484]
 [ 64.36871589 -17.54428464]]",[[0 0]],,0,,End,0.9082329273223877,1.482188187792289,0.31691536243357904,0.46258543926233736,0.2676357456454206
195,"[[  0.           0.        ]
 [  5.44940453  -1.774945  ]
 [ 13.43557844  -5.69376566]
 [ 23.81134808  -9.87397789]
 [ 35.44823671 -12.69476421]
 [ 46.08890788 -12.61518329]
 [ 49.97631807 -10.98805743]]",[[0 0]],,0,,End,0.8102626800537109,1.0482673683373067,0.4044718168021516,0.5209054286067096,0.21177201558614497
196,"[[-7.10542736e-15  0.00000000e+00]
 [ 4.55490160e+00 -1.50891215e+00]
 [ 1.23247053e+01 -4.39641412e+00]
 [ 2.17898521e+01 -7.05482668e+00]
 [ 3.15802254e+01 -8.80516643e+00]
 [ 4.10121960e+01 -9.78252587e+00]
 [ 4.93241037e+01 -1.00564116e+01]
 [ 5.56110737e+01 -9.64647872e+00]
 [ 5.85252081e+01 -9.17274160e+00]]",[[0 0]],,0,,End,0.7026827335357666,6.990343078277004,0.3783792492429255,2.8729281552029304,0.15026622946405055
197,"[[  0.           0.        ]
 [  4.46817575  -1.67751258]
 [ 12.34057152  -5.92038807]
 [ 23.36178515 -10.96073298]
 [ 35.81199467 -15.61506601]
 [ 48.26349992 -18.87357468]
 [ 59.93561698 -19.37668343]
 [ 67.05825841 -17.53490079]]",[[0 0]],,0,,End,0.628305196762085,1.1174517250209617,0.807574220866585,1.0212536297057733,0.24944469133950015
198,"[[  0.           0.        ]
 [  4.78342749  -1.45263659]
 [ 12.3009257   -6.28786638]
 [ 23.17364079 -13.07365818]
 [ 36.29326052 -20.0406705 ]
 [ 50.34339725 -25.51563251]
 [ 63.39623754 -25.54135111]
 [ 65.51067704 -23.97042859]]",[[0 0]],,0,,End,0.6580159664154053,1.2012404455785308,0.17596090933967715,0.8230679944759314,0.36321510865623563
199,"[[ 0.          0.        ]
 [ 3.98856744 -1.26440012]
 [11.33989619 -3.19800651]
 [19.28988618 -4.19275294]
 [26.35938433 -4.44004033]
 [32.86427667 -4.85038008]
 [39.40480916 -5.76175076]
 [46.46877485 -6.8820954 ]
 [53.70320655 -7.77961322]
 [60.18968262 -8.09963729]
 [64.7612038  -7.95536675]
 [65.52624348 -7.76764646]]",[[0 0]],,0,,End,1.0145583152770996,2.134824611584803,0.5834504537762185,0.6679459315985485,0.1096384536732539
200,"[[  0.           0.        ]
 [  5.04387734  -1.29010933]
 [ 12.1793517   -3.01565346]
 [ 19.3701786   -3.41942849]
 [ 25.94501202  -3.42389971]
 [ 32.28411398  -4.02385433]
 [ 38.75858635  -5.0779012 ]
 [ 45.34542617  -6.12366696]
 [ 51.9492409   -7.09141291]
 [ 58.73400006  -8.04432088]
 [ 65.99788615  -9.0112138 ]
 [ 73.65621499  -9.83613046]
 [ 80.67221252 -10.18163722]
 [ 83.87652663 -10.06916592]]",[[0 0]],,0,,End,1.1318998336791992,1.5562588537196806,0.741116448155979,0.5518810719757309,0.11121168043332655
201,"[[ 7.10542736e-15  0.00000000e+00]
 [ 5.04730705e+00 -1.22806993e+00]
 [ 1.26316049e+01 -3.45704437e+00]
 [ 2.12053223e+01 -5.31589997e+00]
 [ 2.98425053e+01 -6.42051346e+00]
 [ 3.82717559e+01 -7.02690385e+00]
 [ 4.57916474e+01 -7.10981152e+00]
 [ 5.12473088e+01 -6.68156023e+00]
 [ 5.32086766e+01 -6.28178646e+00]]",[[0 0]],,0,,End,0.6906514167785645,3.9205133490343567,0.38368623340586727,1.444892164290879,0.11084846685591916
202,"[[  0.           0.        ]
 [  4.04128943  -1.95068305]
 [ 11.45221522  -8.49642323]
 [ 21.66193346 -18.8355923 ]
 [ 34.63171543 -27.76949543]
 [ 38.04532062 -29.25363013]]",[[0 0]],,0,,End,0.6386737823486328,1.0707468065647388,0.05216693902709194,1.6249310865495494,0.767544147698369
203,"[[  0.           0.        ]
 [  5.78021769  -2.02873169]
 [ 13.80787959  -7.17699951]
 [ 24.82509575 -12.93035763]
 [ 37.76366695 -16.16872887]
 [ 45.20664711 -15.22548428]]",[[0 0]],,0,,End,0.6642217636108398,1.0427338369999914,0.6956563374237185,1.2896341226732504,0.32140910406284834
204,"[[  0.           0.        ]
 [  5.34523251  -1.22131131]
 [ 12.98910254  -6.11909926]
 [ 23.84409699 -13.19879057]
 [ 36.98521267 -20.18302643]
 [ 51.05664804 -27.44718657]
 [ 65.22320252 -34.18735921]
 [ 80.30612282 -36.82501441]
 [ 87.94874607 -34.69478043]]",[[0 0]],,0,,End,1.033672571182251,1.1363300810357009,0.5575454941934312,0.839221284822645,0.3881491943857827
205,"[[ 0.00000000e+00  1.77635684e-15]
 [ 4.29019569e+00 -1.64566295e+00]
 [ 1.21551962e+01 -5.47609202e+00]
 [ 2.28199835e+01 -9.68589392e+00]
 [ 3.45242109e+01 -1.31407469e+01]
 [ 4.60533230e+01 -1.54064498e+01]
 [ 5.64237599e+01 -1.62664837e+01]
 [ 6.45322988e+01 -1.57294085e+01]
 [ 6.84124318e+01 -1.48780127e+01]]",[[0 0]],,0,,End,0.7630689144134521,8.543171738403512,0.2340848722072715,1.5774722244503239,0.2140536081468725
206,"[[  0.           0.        ]
 [  4.46667711  -1.6527293 ]
 [ 12.36568647  -5.2262716 ]
 [ 22.69529171  -8.97506172]
 [ 33.88739472 -11.8649022 ]
 [ 44.7643683  -13.46416702]
 [ 54.18190116 -13.54088237]
 [ 60.19353325 -12.53821311]
 [ 61.41700947 -11.97744471]]",[[0 0]],,0,,End,0.6953945159912109,1.577964711935158,0.1706338467310964,2.0261172285405196,0.19224008086254196
207,"[[  0.           0.        ]
 [  3.84296961  -2.11277481]
 [ 11.26611309  -8.63327513]
 [ 21.12313216 -19.14251429]
 [ 34.19338857 -29.40206071]
 [ 38.78189436 -32.00333189]]",[[0 0]],,0,,End,0.4418356418609619,0.5201551458420834,0.08296256875152618,0.7446473850839884,0.8230740104241903
208,"[[-7.10542736e-15  0.00000000e+00]
 [ 5.12850361e+00 -1.52010338e+00]
 [ 1.29450870e+01 -4.51649955e+00]
 [ 2.24801842e+01 -7.43053519e+00]
 [ 3.26260329e+01 -9.37877532e+00]
 [ 4.23759700e+01 -9.99308917e+00]
 [ 4.98705514e+01 -9.26143625e+00]
 [ 5.26848607e+01 -8.39713446e+00]]",[[0 0]],,0,,End,0.6508946418762207,3.5913295020642595,0.336388944897644,1.7868567550919776,0.15299927550921202
209,"[[  0.           0.        ]
 [  5.47806639  -1.73069149]
 [ 13.12816645  -7.40652549]
 [ 23.75029433 -15.27883853]
 [ 37.62111328 -21.84647363]
 [ 48.90071332 -22.95110783]
 [ 49.65457234 -22.33186535]]",[[0 0]],,0,,End,0.6686677932739258,0.966710867832052,0.14975477307230578,1.4975866014563501,0.4467284588512567
210,"[[ 0.00000000e+00 -1.77635684e-15]
 [ 5.54693317e+00 -1.92283682e+00]
 [ 1.35743216e+01 -6.70662187e+00]
 [ 2.44770217e+01 -1.21748425e+01]
 [ 3.72717940e+01 -1.60123524e+01]
 [ 4.81127290e+01 -1.56723220e+01]
 [ 4.96649110e+01 -1.41990699e+01]]",[[0 0]],,0,,End,1.2065935134887695,1.5409312622789832,0.14669971207805613,0.5399176474762073,0.2829436290156385
211,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 5.19986762e+00 -1.33629587e+00]
 [ 1.27505699e+01 -5.87725972e+00]
 [ 2.36207526e+01 -1.23032207e+01]
 [ 3.68095552e+01 -1.86559279e+01]
 [ 5.03598303e+01 -2.51842858e+01]
 [ 6.41708503e+01 -3.07461348e+01]
 [ 7.85237061e+01 -3.17850544e+01]
 [ 8.41544081e+01 -2.91899034e+01]]",[[0 0]],,0,,End,0.8943583965301514,1.239737793010314,0.41879339560555034,1.9534789107917745,0.3418847650126423
212,"[[  0.           0.        ]
 [  5.35973739  -1.62311832]
 [ 12.87271766  -7.39800682]
 [ 23.2396596  -15.87842696]
 [ 37.13864887 -23.25942263]
 [ 48.59678522 -24.91059934]]",[[0 0]],,0,,End,0.6604585647583008,0.5604151984634548,0.5418548163780273,0.8757852006232824,0.5014476659218047
213,"[[  0.           0.        ]
 [  5.62499926  -1.27899157]
 [ 12.75295409  -2.91020842]
 [ 19.73694384  -3.18930509]
 [ 26.27431005  -3.239771  ]
 [ 32.75253287  -3.95249559]
 [ 39.41859201  -5.04450672]
 [ 46.1145056   -6.05774885]
 [ 52.64769566  -6.95876753]
 [ 59.11921615  -7.82179465]
 [ 65.88232089  -8.70988438]
 [ 73.20009756  -9.58478477]
 [ 80.62178802 -10.19614457]
 [ 87.02047031 -10.28525397]]",[[0 0]],,0,,End,1.727175235748291,3.001430522798104,0.857504295559214,0.4328455806711553,0.10833944749967049
214,"[[  0.           0.        ]
 [  4.6829694   -1.15966273]
 [ 11.87008003  -6.31097369]
 [ 21.91289239 -14.39658884]
 [ 34.06174226 -23.32955205]
 [ 48.02455442 -32.00608371]
 [ 63.29014989 -35.59916171]
 [ 66.72707732 -35.17619294]]",[[0 0]],,0,,End,0.6296703815460205,1.0113277116110857,0.19951104371987274,1.0530350446363363,0.5241752418951564
215,"[[ 7.10542736e-15 -3.55271368e-15]
 [ 5.16298055e+00 -1.33984835e+00]
 [ 1.25001185e+01 -6.77123480e+00]
 [ 2.25090028e+01 -1.52552327e+01]
 [ 3.57346155e+01 -2.38218420e+01]
 [ 5.01532867e+01 -2.79487203e+01]
 [ 5.38293247e+01 -2.75808028e+01]]",[[0 0]],,0,,End,0.5814838409423828,0.5166396444249775,0.20934258011726398,0.2886470191055902,0.5084860418520483
216,"[[  0.           0.        ]
 [  3.98680988  -1.44204723]
 [ 11.51222536  -3.9822266 ]
 [ 20.33109542  -5.78921643]
 [ 28.6653558   -6.51893554]
 [ 36.26351198  -7.04967913]
 [ 43.59470886  -7.99126568]
 [ 51.17431787  -9.1869823 ]
 [ 58.77440832 -10.18612026]
 [ 65.55580815 -10.5947204 ]
 [ 70.38042176 -10.53841291]
 [ 71.25616729 -10.46231309]]",[[0 0]],,0,,End,1.115107774734497,3.6894102732423244,0.4447466689481563,1.2555313281638645,0.14058525457719837
217,"[[ 0.00000000e+00  3.55271368e-15]
 [ 4.87852474e+00 -1.42536672e+00]
 [ 1.24272694e+01 -5.91578936e+00]
 [ 2.34050375e+01 -1.20714831e+01]
 [ 3.65634109e+01 -1.82446151e+01]
 [ 4.98309046e+01 -2.43729149e+01]
 [ 6.36244726e+01 -2.87488324e+01]
 [ 7.66651442e+01 -2.81408351e+01]
 [ 7.94836374e+01 -2.58777496e+01]]",[[0 0]],,0,,End,0.764094352722168,2.606718724761976,0.13933280488284455,1.6677143527987104,0.3238203186474046
218,"[[  0.           0.        ]
 [  4.75753437  -1.56610838]
 [ 12.41104309  -6.33879004]
 [ 23.44332474 -12.73945906]
 [ 36.53648003 -19.22778336]
 [ 50.29476373 -24.12740158]
 [ 63.1080421  -23.84808091]
 [ 65.45928583 -21.9406863 ]]",[[0 0]],,0,,End,0.7570250034332275,1.240432266609085,0.17523745784524916,0.6606800830071176,0.3325036099954212
219,"[[  0.           0.        ]
 [  5.23618431  -1.4229642 ]
 [ 12.64400595  -6.86763881]
 [ 22.83264151 -15.13394115]
 [ 36.23407941 -23.22260447]
 [ 50.36385416 -26.66112456]
 [ 53.68159995 -26.10015601]]",[[0 0]],,0,,End,0.5978908538818359,1.3500804506509874,0.21492627035916737,1.3546721353352575,0.48219929659702376
220,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 4.89417614e+00 -1.14112999e+00]
 [ 1.21195090e+01 -6.22291431e+00]
 [ 2.22066494e+01 -1.42555563e+01]
 [ 3.48560895e+01 -2.28258996e+01]
 [ 4.98384367e+01 -2.93709602e+01]
 [ 6.09831107e+01 -2.99007868e+01]]",[[0 0]],,0,,End,0.8105406761169434,1.3444257463006046,0.5308706517106759,1.9872732677401954,0.48160738011518117
221,"[[  0.           0.        ]
 [  4.64028497  -1.52017271]
 [ 12.26253476  -6.04020478]
 [ 23.35299344 -12.02823852]
 [ 36.42360874 -18.08705757]
 [ 49.58612715 -23.63808552]
 [ 63.41548141 -26.22021629]
 [ 73.61051946 -24.10084538]]",[[0 0]],,0,,End,0.9741091728210449,0.7927890870608199,1.3027908864596298,0.8817286092776894,0.3097119088273413
222,"[[-7.10542736e-15  3.55271368e-15]
 [ 5.12760274e+00 -1.31804278e+00]
 [ 1.24390531e+01 -6.78104650e+00]
 [ 2.23379874e+01 -1.54330094e+01]
 [ 3.54981846e+01 -2.42797978e+01]
 [ 4.98707109e+01 -2.86487555e+01]
 [ 5.32866916e+01 -2.83897743e+01]]",[[0 0]],,0,,End,0.5701189041137695,1.2697164116788509,0.19022915477184743,2.0584856606141315,0.5292042783570683
223,"[[  0.           0.        ]
 [  5.96231992  -1.32118127]
 [ 13.22544629  -3.13598726]
 [ 20.46944444  -3.65439641]
 [ 27.31729319  -3.75512496]
 [ 34.02353838  -4.43090959]
 [ 40.86131031  -5.51573264]
 [ 47.71475522  -6.56135064]
 [ 54.42256025  -7.51093955]
 [ 61.10518102  -8.43051683]
 [ 68.12212937  -9.37575421]
 [ 75.67771624 -10.28085038]
 [ 83.15559392 -10.85505941]
 [ 88.578915   -10.88958995]]",[[0 0]],,0,,End,1.192458152770996,4.359163225909559,0.754828144173095,0.3268436405651085,0.11441505920228483
224,"[[ 0.00000000e+00  3.55271368e-15]
 [ 5.24547055e+00 -1.82935393e+00]
 [ 1.28313935e+01 -7.99890686e+00]
 [ 2.34965910e+01 -1.67757194e+01]
 [ 3.72451637e+01 -2.32263112e+01]
 [ 4.29545358e+01 -2.37757868e+01]]",[[0 0]],,0,,End,0.4533121585845947,0.47745495440784036,0.23038918330685448,0.5757670811182379,0.5481469450848064
225,"[[ 0.00000000e+00  3.55271368e-15]
 [ 4.97971789e+00 -1.58956674e+00]
 [ 1.23654501e+01 -7.59524693e+00]
 [ 2.24125008e+01 -1.70063557e+01]
 [ 3.62042254e+01 -2.55911418e+01]
 [ 4.51338868e+01 -2.78050756e+01]]",[[0 0]],,0,,End,0.4355127811431885,0.3600700547347696,0.26992803492990686,0.44369394984098887,0.6100770282447096
226,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 5.20607205e+00 -1.41637719e+00]
 [ 1.25749164e+01 -7.00043889e+00]
 [ 2.25999086e+01 -1.56760178e+01]
 [ 3.60867337e+01 -2.41454073e+01]
 [ 4.94325954e+01 -2.74608434e+01]
 [ 5.13544134e+01 -2.70907456e+01]]",[[0 0]],,0,,End,0.5221531391143799,0.7684723448492335,0.16166631094760575,0.9646988036121826,0.524377116864731
227,"[[  0.           0.        ]
 [  5.1384606   -1.53846316]
 [ 12.91858972  -4.71763028]
 [ 22.43428524  -7.50200684]
 [ 31.95660542  -8.8120175 ]
 [ 40.66070302  -9.40838655]
 [ 48.75279994 -10.27918466]
 [ 56.85068257 -11.58407845]
 [ 65.21910094 -12.9732534 ]
 [ 73.27772192 -13.95429096]
 [ 79.95372814 -14.27354797]
 [ 83.52663656 -14.38900531]]",[[0 0]],,0,,End,0.9685134887695312,8.062014004271516,0.009850359940177727,3.0072401078432787,0.17215053231995556
228,"[[  0.           0.        ]
 [  5.11552932  -1.36196831]
 [ 12.50694468  -6.58659821]
 [ 22.8136495  -14.46677699]
 [ 35.95815518 -22.44498187]
 [ 50.83834146 -26.9107805 ]
 [ 57.57674435 -26.29467088]]",[[0 0]],,0,,End,0.5291838645935059,1.6702269083095223,0.3795921128498026,1.6964754082805984,0.45009628561093384
229,"[[  0.           0.        ]
 [  4.46881138  -1.63965218]
 [ 12.28970761  -5.86590899]
 [ 23.31949103 -10.93603965]
 [ 35.80895132 -15.65950873]
 [ 48.30129514 -19.2999543 ]
 [ 60.25058504 -20.76758703]
 [ 69.49767364 -19.60386479]
 [ 71.76489735 -18.26278399]]",[[0 0]],,0,,End,0.9018206596374512,3.078211962924435,0.08901245540310868,1.287791127868778,0.25324040314249163
230,"[[  0.           0.        ]
 [  4.92518941  -1.4443542 ]
 [ 12.23966618  -7.19386731]
 [ 21.84060597 -16.54587019]
 [ 35.02507399 -26.32933251]
 [ 47.83718636 -30.79720926]
 [ 48.99023523 -30.70555115]]",[[0 0]],,0,,End,0.7859454154968262,0.827943454686078,0.09903912919405332,1.1013453899350147,0.6247471946310968
231,"[[ 0.00000000e+00  3.55271368e-15]
 [ 4.81671332e+00 -1.54536588e+00]
 [ 1.24998652e+01 -5.94954783e+00]
 [ 2.35501440e+01 -1.16614151e+01]
 [ 3.64872719e+01 -1.73043600e+01]
 [ 4.94747093e+01 -2.25366395e+01]
 [ 6.26229980e+01 -2.58417712e+01]
 [ 7.46828205e+01 -2.52057087e+01]
 [ 7.81248975e+01 -2.30474508e+01]]",[[0 0]],,0,,End,0.9864363670349121,1.2650429721723757,0.18297707118763354,0.6510621317355576,0.292665647924143
232,"[[ 0.          0.        ]
 [ 4.97852112 -1.06080573]
 [12.42575822 -2.92635529]
 [20.48673604 -4.28592081]
 [28.30992231 -5.00625669]
 [36.0163568  -5.56282775]
 [43.28664538 -5.96583165]
 [49.50215729 -5.93773688]
 [53.29670734 -5.59844001]
 [53.82516962 -5.34580234]]",[[0 0]],,0,,End,0.802727460861206,4.118063966978404,0.36883445814731536,1.137619394330847,0.09246543802092885
233,"[[ 0.          0.        ]
 [ 6.06836794 -1.64948025]
 [13.88952828 -5.07564865]
 [23.68671105 -8.35643247]
 [34.39526551 -9.70588911]
 [41.64743573 -8.68177231]
 [42.29867163 -7.95837477]]",[[0 0]],,0,,End,0.5372166633605957,1.1746037411957355,0.10076587551900199,1.9142977152336165,0.1857649092292029
234,"[[-7.10542736e-15 -3.55271368e-15]
 [ 5.02509677e+00 -1.26255620e+00]
 [ 1.22923993e+01 -6.69834359e+00]
 [ 2.19861309e+01 -1.54953055e+01]
 [ 3.47755448e+01 -2.48959308e+01]
 [ 4.95899762e+01 -3.04128066e+01]
 [ 5.40608462e+01 -3.04708188e+01]]",[[0 0]],,0,,End,0.5299656391143799,1.0880534359392673,0.19159574397814766,1.6656711758453433,0.5600952482770064
235,"[[  0.           0.        ]
 [  3.99354356  -2.26461164]
 [ 11.4626215   -8.67365651]
 [ 20.97520978 -19.03078638]
 [ 34.05194325 -30.14687647]
 [ 41.07400924 -34.24783217]]",[[0 0]],,0,,End,0.43572163581848145,0.4261277145320831,0.10357811281130574,0.8432498549105364,0.8312861269495667
236,"[[  0.           0.        ]
 [  5.97401998  -2.0148408 ]
 [ 13.98323103  -6.65138276]
 [ 24.74111929 -11.25717458]
 [ 36.33950211 -12.94363131]
 [ 40.75494112 -11.81907271]]",[[0 0]],,0,,End,0.4507331848144531,1.0890829747680633,0.3441065974401108,1.7338665470678765,0.2815601199287378
237,"[[  0.           0.        ]
 [  5.07007036  -2.19816111]
 [ 12.8884466   -8.67909434]
 [ 24.14902251 -16.70965252]
 [ 35.45931129 -20.55104474]
 [ 36.54236471 -20.24575479]]",[[0 0]],,0,,End,0.44646406173706055,0.7251256745821755,0.025100566854377337,0.38144764603540743,0.5533482681797839
238,"[[  0.           0.        ]
 [  4.33055842  -1.48489911]
 [ 11.92969028  -4.29682331]
 [ 21.04588057  -6.47219928]
 [ 29.8568085   -7.37267616]
 [ 37.82265789  -7.8933548 ]
 [ 45.36640614  -8.81374887]
 [ 53.12816365 -10.09623919]
 [ 61.17972496 -11.35753954]
 [ 68.79750031 -12.12495028]
 [ 74.85298578 -12.25896449]
 [ 77.29012164 -12.25300057]]",[[0 0]],,0,,End,0.9811818599700928,4.538211955529799,0.30213260683191095,1.8135326976599884,0.1546234849413977
239,"[[  0.           0.        ]
 [  3.82329638  -2.12985411]
 [ 11.24918046  -8.65695271]
 [ 21.09749146 -19.17795783]
 [ 34.15538802 -29.48306508]
 [ 38.72962921 -32.11606428]]",[[0 0]],,0,,End,0.43254876136779785,0.5466326947455104,0.08205088182923315,0.7837629802936535,0.8271190314790515
